കണ്ണൂർ എയർപോർട്ടിൽ വെച്ച് ഉണ്ടായ സംഭവമാണ് ഇത്. പോക്കറ്റിനുള്ളിൽ പവർ ബാങ്ക് വെച്ച് മൊബൈൽ ചാർജ് ചെയ്തതാണ്.,FALSE
അമേരിക്കയില്‍ നടന്ന റിയാലിറ്റിഷോയില്‍ വിജയികളായ കണ്ണൂര്‍ പൊതുവാച്ചേരിയില്‍ നിന്നുള്ള ടീം,FALSE
"പോലിസ് ഫ്രീ റൈഡ് സ്കീം ലോഞ്ച് ചെയ്തിരിക്കുന്നു. രാത്രികാലങ്ങളിൽ ഒറ്റയ്ക്കകപ്പെട്ടു പോവുന്ന സ്ത്രീകൾക്ക്, വീട്ടിൽ പോവാൻ വാഹനം ലഭ്യമില്ലാത്ത സാഹചര്യത്തിൽ രാത്രി 10 നും പുലർച്ച 6 മണിക്കും ഇടയിൽ, പോലീസ് ഹെൽപ്പ് ലൈൻ നമ്പർ 1091 & 7837018555 ൽ വിളിച്ച് വാഹനത്തിന് ആവശ്യപ്പെടാം. 24x7 സമയ...",FALSE
കേരളത്തിലെ റെയില്‍വെ സ്‌റ്റേഷനിലേക്ക് വന്നിറങ്ങുന്ന ഇതരസംസ്ഥാന തൊഴിലാളികള്‍,HALF TRUE
മാസപ്പടി' വിവാദത്തില്‍ വാര്‍ത്ത നല്‍കരുതെന്ന് കേരള പത്രപ്രവര്‍ത്തക യൂണിയന്റെ നിര്‍ദ്ദേശം.,FALSE
ഏക സിവില്‍ കോഡിനെതിരെ പ്രമേയം പാസാക്കുന്ന ആദ്യ സംസ്ഥാനമാണ് കേരളം.,HALF TRUE
റോഡ് വഴിയുള്ള ബാംഗ്ലൂർ-കേരള രാത്രി യാത്ര അപകടകരമാണ്.ബംഗളൂരു-മൈസൂർ എക്‌സ്‌പ്രസ്‌വേയിൽ കള്ളന്മാരും കൊള്ളക്കാരും വിഹരിക്കുന്നു.,FALSE
വസ്തുതാപരിശോധന: ഇന്ത്യൻ പതാകയെ അനാദരിക്കുന്ന പാക്കിസ്ഥാനിൽ നിന്നുള്ള പഴയ വീഡിയോ തെറ്റായ അവകാശവാദത്തോടെ വൈറലാകുന്നു,FALSE
കേരളത്തിലെ റോഡിന്റെ ശോച്യാവസ്ഥ.,FALSE
കേരളത്തിലെ റോഡില്‍ അടുത്തിടെ രൂപപ്പെട്ട വലിയ കുഴി.,HALF TRUE
ജനിച്ചയുടനെ കരയാതിരുന്ന കുഞ്ഞിൻ്റെ ജീവൻ രക്ഷിക്കുന്ന വീഡിയോ കേരളത്തിൽ നിന്നുള്ളത്,FALSE
കേരളത്തില്‍ നിന്ന് കാണാതായ ഈ കുട്ടിയെ തമിഴ്‌നാട്ടില്‍ കണ്ടെത്തി.,HALF TRUE
ഫോട്ടോയിൽ ഉള്ളത് കേരളത്തിൽ നിന്നും തട്ടി കൊണ്ട് പോയ കുട്ടി.,FALSE
പൂഞ്ഞാറിലെ പഞ്ചായത്ത് ഉപതിരഞ്ഞെടുപ്പ് പിസി ജോർജ്ജിന്റെ പാർട്ടിയുടെ പരാജയത്തിൽ മനം നൊന്ത് പാർവതി ഷോൺ കേരളത്തിൽ ജീവിക്കാൻ കൊള്ളില്ലെന്ന് പറയുന്നു.,FALSE
ദ കേരളാ സ്റ്റോറി സിനിമയുടെ റിലീസിന് ശേഷം മാവേലിക്കരയിൽ നടന്ന ദുർഗാവാഹിനി പഥസഞ്ചലൻ,FALSE
ആർഎസ്എസ് പ്രവർത്തകയെ കേരളത്തിൽ മുസ്ലീങ്ങൾ കൊലപ്പെടുത്തുന്നു.,FALSE
കേരള സ്‌റ്റോറിയിലെ നായിക ദേവൊലീന ഭട്ടാചാര്‍ജി മുസ്ലീം യുവാവിനൊപ്പം ഒളിച്ചോടി.,FALSE
കേരളത്തിൽ ആർഎസ്എസ് പ്രവർത്തകയെ മുസ്ലിം മതവിശ്വാസികൾ വെടിവെച്ചു കൊല്ലുന്നതിൻ്റെ ദൃശ്യങ്ങൾ,FALSE
കേരള ഓട്ടൊമൊബൈല്‍ ലിമിറ്റഡിന്റെ കീഴിലുള്ള ഇ-ഓട്ടോകള്‍ നിര്‍മ്മാണം അവസാനിപ്പിച്ചു.,FALSE
കേരള സർവകലാശാലയിൽ ആദ്യമായി എബിവിപിക്ക് ജയം .,FALSE
പ്ലാസ്റ്റിക് ക്യാരി ബാഗുകളുടെ നിരോധനം ഹൈക്കോടതി റദ്ദാക്കി,FALSE
ആരാധനാലയങ്ങളില്‍ നിന്ന് വൈദ്യുതി നിരക്ക് ഈടാക്കുന്നതില്‍ വേര്‍തിരിവ്. മോസ്‌കുകള്‍ക്കും ക്രിസത്യന്‍ പള്ളികള്‍ക്കും നല്‍കേണ്ടി വരുന്ന തുകയേക്കാള്‍ കൂടുതല്‍ ക്ഷേത്രങ്ങള്‍ വൈദ്യുതി ചാര്‍ജായി നല്‍കേണ്ടിവരുന്നു.,FALSE
കേരളത്തിലെ ബിജെപിയുടെ ഒരു സീറ്റ് പോലും നഷ്ടപ്പെടുത്താന്‍ സിപിഎമ്മിന് കഴിയില്ല.. വെല്ലുവിളിയുമായി കെ.സുരേന്ദ്രന്‍ എന്ന തലക്കെട്ട് നല്‍കിയ റിപ്പോര്‍ട്ടര്‍ ചാനല്‍ നല്‍കിയ വാര്‍ത്ത,FALSE
ഇനി സ്ത്രീകള്‍ക്കും മല ചവിട്ടാം' എന്ന തലക്കെട്ടുള്ള ജന്മഭൂമി പത്രവുമായി ബിജെപി സംസ്ഥാന അധ്യാക്ഷന്‍ കെ.സുരേന്ദ്രന്‍.,FALSE
തെരഞ്ഞെടുപ്പ് കഴിഞ്ഞാലും ഇന്ധനവില ഒരു രൂപ പോലും കൂടില്ല എന്ന് കെ.സുരേന്ദ്രന്‍,FALSE
"ഞാൻ ജയിലിൽ പോയാൽ ആരും വിഷമിക്കരുത്,കെ സുരേന്ദ്രൻ",FALSE
തന്നെ ജയിലിലടച്ചാൽ ആരും സങ്കടപ്പെടരുത് എനിക്ക് മുൻപും പല മഹാന്മാരും ജയിലിൽ കിടന്നിട്ടുണ്ട് കുഴൽപണ കവർച്ചാ കേസ് അറസ്റ്റ് അടുക്കുമ്പോൾ അടവ് മാറ്റി സുരേന്ദ്രൻ,FALSE
കെ സുരേന്ദ്രന്‍റെ വ്യാജ ചിത്രം ഉപയോഗിച്ച് ഫേസ്‌ബുക്കിൽ പ്രചരണം,FALSE
തൃശൂർ ചേലക്കരയിൽ ഒരു ക്ഷേത്രത്തിൽ നിന്ന് സിപിഎം ബ്രാഞ്ച് സെക്രട്ടി പണം മോഷ്ടിക്കുന്നു.,FALSE
കമ്മ്യൂണിസ്റ്റ് പാർട്ടി ഓഫ് ഇന്ത്യ മാർക്സിസ്റ്റിന് ദേശീയ പാർട്ടി പദവി നഷ്ടമായി.,FALSE
ബംഗാളിലെ മൂന്ന് സിപിഎം എംഎല്‍എമാര്‍ ബിജെപിയില്‍ ചേര്‍ന്നു,FALSE
തൃക്കാക്കരയിൽ കള്ളവോട്ട് ചെയ്യുന്നതിനിടയിൽ സിപിഐഎം ഏരിയാ സെക്രട്ടറി പിടിയിൽ.,FALSE
ബിജെപി പരിപാടിയില്‍ പങ്കെടുക്കുന്നതില്‍ പ്രശ്‌നമില്ലെന്ന് കെപിസിസി പ്രസിഡന്റ് കെ.സുധാകരന്‍ .,HALF TRUE
"കെപിസിസി അധ്യക്ഷൻ കെ സുധാകരൻ, ഹനുമാൻ സേനയുടെ സമ്മേളനത്തിന്‍റെ ഉദ്ഘാടകനായി പങ്കെടുക്കുന്നു",FALSE
ഹനുമാൻ സേനയുടെ സമ്മേളനത്തിൽ കെ സുധാകരൻ പങ്കെടുക്കും,FALSE
കെ.സുധാകരന്‍ എംപിക്കെതിരായ ഫേസ്ബുക്ക് പോസ്റ്റില്‍ ആര്‍ജെ സൂരജ് മാപ്പ് പറഞ്ഞു.,FALSE
കഞ്ചാവുമായി പിടികൂടിയ എസ്എഫ്ഐ പ്രവര്‍ത്തകരെ വിട്ടുനല്‍കണമെന്ന് ആവശ്യപ്പെട്ട് സിപിഎം പ്രവര്‍ത്തകര്‍ പോലീസ് സ്റ്റേഷനില്‍ ഭീഷണി മുഴക്കുന്ന വീഡിയോ,FALSE
ഇടുക്കി എന്‍ജിനീയറിങ് കോളജില്‍ കൊല്ലപ്പെട്ട എസ്എഫ്ഐ പ്രവര്‍ത്തകനായിരുന്ന ധീരജിന്‍റെ കുടുംബത്തിന് 1.58 കോടി രൂപയാണ് സിപിഎം ഇടുക്കി ജില്ലാ കമ്മിറ്റി സമാഹരിച്ചതെന്നും ഇതില്‍ നിന്നും 35 ലക്ഷം രൂപ മാത്രമാണ് ധീരജിന്‍റെ കുടുംബത്തിന് നല്‍കി,FALSE
വയനാട് എംപി രാഹുൽ ഗാന്ധിയുടെ ഓഫീസിലേക്ക് അക്രമാസക്തമായി മാർച്ച് നടത്തിയ എസ്എഫ്ഐ പ്രവർത്തകർ നടത്തിയത് ഭീകരപ്രവർത്തനം ആണെന്ന് എൽഡിഎഫ് കൺവീനർ ഇപി ജയരാജൻ പറയുന്ന വീഡിയോ.,FALSE
തൃശ്ശൂർ ജില്ലാ ആശുപത്രിയിലുണ്ടായ എസ്എഫ്ഐ-എഐഎസ്എഫ് സംഘർഷത്തിൻറെ വീഡിയോ,HALF TRUE
SFIക്കാർ കോളേജിൽ നടത്തിയ ചുംബനം.,FALSE
കോളേജ് അടിച്ചുതകർക്കുന്ന എസ്എഫ്ഐ പ്രവർത്തകരുടെ വീഡിയോ,HALF TRUE
ഈ വീഡിയോയിലുള്ളത് കൊടിപിടിച്ചു നില്‍ക്കുന്ന എബിവിപി പ്രവര്‍ത്തകരോ?,FALSE
గూగుల్ లో ఉన్న రెసిపీ ఫోటోని షేర్ చేసి తను తయారు చేసిన వంటగా కంగనా రనౌత్ ట్వీట్ చేసింది.,FALSE
"ഹരിദാസിനെ കൊലപ്പെടുത്തിയ ആര്‍എസ്എസ് പ്രവര്‍ത്തകനെ പിടികൂടിയത് ഡിവൈഎഫ്ഐ അധ്യാപികയുടെ തന്ത്രത്തിലൂടെയെന്ന തലക്കെട്ടും, തന്ത്രത്തിലൂടെ സ്വന്തം വീട്ടില്‍ വിളിച്ചു വരുത്തി പോലീസിനെ അറിയിക്കുകയായിരുന്നു എന്നും സബ് ഹെഡ്ഡിങ് നല്‍കിയും ദേശാഭിമാനി രേഷ്മയെ കുറിച്ച് വാര്‍ത്ത",FALSE
വാരിയം കുന്നനെ അറസ്റ്റ് ചെയ്തതായി മലയാള മനോരമ നല്‍കിയ വാര്‍ത്ത.,FALSE
എകെജി സെന്‍ററിന് നേരെ ആക്രമണം നടത്തിയ കേസില്‍ രണ്ട് കോണ്‍ഗ്രസ് പ്രവര്‍ത്തകരെ പിടികൂടിയെന്ന് മനോരമ ന്യൂസിന്‍റെ സ്ക്രീന്‍ഷോട്ട്,FALSE
"മനോരമ വാർത്ത പ്രകാരം, ""കമ്മ്യൂണിസ്റ്റ് പാര്‍ട്ടി വിഡ്ഢികളുടെ പാര്‍ട്ടി"" എന്ന് കനയ്യ പറഞ്ഞു.",FALSE
"തള്ളിയിട്ട് 4 വര്‍ഷം, ഇപ്പോഴും നിപ വൈറസ് പരിശോധിക്കാന്‍ പൂനെയില്‍ ക്യൂ നില്‍ക്കണം'; സംഭവം എത്രത്തോളം ശരി?",FALSE
ആലപ്പുഴയിലെ ഹോട്ടലില്‍ നിന്നും പട്ടിയിറച്ചി പിടികൂടി,FALSE
സ്വാതന്ത്ര്യ ദിനാഘോഷത്തിന് വേണ്ടി സ്കൂളുകളില്‍ ആലപ്പുഴ MLA പണപ്പിരവ് നടത്തി. ഇതുമായി ബന്ധപ്പെട്ട് ഒരു പ്രധാനാധ്യാപിക സഹപ്രവർത്തകർക്ക് നൽകിയ കത്ത്.,FALSE
"പോപ്പുലർ ഫ്രണ്ട് നടത്തുന്ന ""ജന മഹാസമ്മേളനം"" പരിപാടിക്കായി ആലപ്പുഴ ബീച്ചിൽ ഉയരുന്ന വേദിയുടെ വീഡിയോ.",HALF TRUE
ഇതാണ് തൊഴിലാളി സമരം കൊണ്ട് അടച്ചുപൂട്ടേണ്ടിവന്ന ആലപ്പി സ്പിന്നിംഗ് മില്‍,FALSE
ആലപ്പുഴയിലെ എല്‍.ഡി.എഫ് സ്ഥാനാര്‍ഥി പി.പി.ചിത്തരഞ്ജനെതിരെ സി.പി.എം പ്രവര്‍ത്തകര്‍ പരസ്യ പ്രകടനം നടത്തുന്നു,HALF TRUE
എറണാകുളം എം .ജി റോഡിൽ നിന്നുള്ള ദൃശ്യം.,FALSE
എല്‍.ഡി.എഫ് പരസ്യത്തില്‍ അഭിനയിപ്പിച്ച എറണാകുളം സ്വദേശിനി പാറു അമ്മയ്ക്ക് റേഷന്‍ ലഭിക്കുന്നില്ല,FALSE
ഇടുക്കി എഞ്ചിനിയറിംഗ് കോളെജില്‍ കൊല്ലപ്പെട്ട എസ്എഫ്‌ഐ നേതാവ് ധീരജിന്റെ കുടുംബസഹായ നിധി വകമാറ്റി മുന്‍ സിപിഎം സംസ്ഥാന സെക്രട്ടറി കോടിയേരി ബാലകൃഷ്ണന്റെ മകന് പണം നല്‍കി.,FALSE
കാസർഗോഡ് ജില്ലയ്ക്ക് 37 അധിക പ്ലസ് വൺ ബാച്ചുകൾ അനുവദിച്ച് സംസ്ഥാന സർക്കാർ.,HALF TRUE
സംസ്ഥാന സര്‍ക്കാരിന്റെ അനാസ്ഥ കൊണ്ട് കാസര്‍ഗോഡ് പെരിയയില്‍ നിര്‍മാണത്തിലിരിക്കുന്ന മേല്‍പ്പാലം തകര്‍ന്നു വീണു.,HALF TRUE
കാസർഗോഡ് കന്യാകുമാരി പത്തുവരി പാത നിർമിക്കുമെന്ന് മുഖ്യമന്ത്രി,FALSE
"പുതുപ്പള്ളിയിലും, കൊല്ലത്തും കോൺഗ്രസ് സ്ഥാനാർത്ഥികൾക്കായി വൈകാരിക പ്രകടനം നടത്തിയത് ഒരേ സ്ത്രീകൾ",FALSE
ആടിനെ വിറ്റ് മുഖ്യമന്ത്രിയുടെ ദുരിതാശ്വാസനിധിയിലേക്ക് പണമടച്ച കൊല്ലം സ്വദേശി സുബൈദയുടെ പുരയിടത്തിലും സിൽവർലൈനിന്റെ കല്ലിട്ടു,FALSE
കോട്ടയം മുനിസിപ്പാലിറ്റിയില്‍ ബിജെപിയുമായി ചേര്‍ന്ന് ഭരിക്കാന്‍ തയാറാണെന്ന് പ്രതിപക്ഷനേതാവും സിപിഎം അംഗവുമായ ഷീജ അനില്‍ വ്യക്തമാക്കി.,FALSE
ബിവറേജസ് ഔട്ട്‌ലെറ്റുകള്‍ തുറന്ന ആദ്യ ദിനത്തില്‍ പാലക്കാട് നിന്നുള്ള ചിത്രം,MOSTLY FALSE
മാളികപ്പുറം സിനിമ കാണാന്‍ പത്തനംതിട്ടയിലെ ധന്യ രമ്യ തിയറ്ററിലെത്തിയ യുവതികളെ തടയുന്നു.,MOSTLY FALSE
ജോയ് ആലുക്കാസ് ജ്വല്ലറിയും ഭീമ ജ്വല്ലറിയും ചേർന്ന് തിരുവനന്തപുരം പദ്മനാഭ സ്വാമി ക്ഷേത്രത്തിന് സമർപ്പിച്ച വജ്രവും സ്വർണവും ചേർത്തുള്ള അനന്തശയന വിഗ്രഹം,MOSTLY FALSE
പ്രധാനമന്ത്രി നരേന്ദ്ര മോദിയുടെ ചിത്രം വെച്ച് തിരുവനന്തപുരം സര്‍ക്കാര്‍ എഞ്ചിനീയറിംഗ് കോളേജിലെ ടോപ്പര്‍മാരെ അഭിനന്ദനങ്ങള്‍ അര്‍പ്പിക്കുന്ന ബാനര്‍,FALSE
തിരുവനന്തപുരത്ത് കൊല്ലമ്പുഴയില്‍ വിചിത്രമായ മൃഗങ്ങള്‍ ഇറങ്ങിയിട്ടുണ്ട് അതില്‍ ഒന്ന് കൊല്ലപ്പെട്ടു എന്ന തരത്തില്‍ ഒരു വീഡിയോ,FALSE
"ഏപ്രിൽ 23 , 2022ന് താനും സുപ്രിയ സൂലെയും വിവാഹിതരാകുന്നു എന്ന വിവരം തിരുവനന്തപുരം എംപി ശശി തരൂർ ട്വിറ്ററിലൂടെ അറിയിച്ചു",FALSE
തെരുവിൽ പാട്ട് പാടി ജീവിക്കുന്ന തിരുവനന്തപുരം സംഗീത കോളേജിലെ പൂർവ വിദ്യാർഥി. തെറ്റ്.,FALSE
"തിരുവനന്തപുരം, കോവളത്ത് നൂറുകണക്കിന് സിപിഎമ്മുകാര്‍ പാര്‍ട്ടി വിട്ട് ബിജെപിയില്‍ ചേര്‍ന്നു.",HALF TRUE
തൃശ്ശൂർ ജില്ലാ ആശുപത്രിയിലുണ്ടായ എസ്എഫ്ഐ-എഐഎസ്എഫ് സംഘർഷത്തിൻറെ വീഡിയോ.,HALF TRUE
തൃശൂർ പൂരത്തിനു അനുമതി കൊടുക്കാത്ത സംസ്‌ഥാന സർക്കാർ മുസ്ലിം സമുദായത്തിന് ഇഫ്‌താർ വിരുന്ന് നടത്താൻ അനുമതി നൽകി,PARTLY FALSE
തിരൂരിൽ ആക്രമിക്കപ്പെട്ട വന്ദേ ഭാരത് എക്‌സ്പ്രസ്സിന്റെ പടം,PARTLY FALSE
പോപ്പുലര്‍ ഫ്രണ്ട് നിരോധിച്ചതിന് പിന്നാലെ അവരുടെ തിരൂര്‍ ഓഫിസ് സിപിഎം ഓഫിസാക്കി മാറ്റി. പോപ്പുലര്‍ ഫ്രണ്ടിന്റെ ഫേസ്ബുക്ക് പേജും സിപിഎം തിരൂര്‍ എന്നാക്കി.,MOSTLY FALSE
മഹാരാഷ്‌ടയിൽ ദളിത് സ്ത്രീ ഹിന്ദു ക്ഷേത്രത്തിൽ കയറിയത് തല്ലി കൊല്ലുന്നു. ഇതാണ് സനാതന ധർമം,FALSE
വിഷം കുത്തിവെക്കുന്നത് കയ്യോടെ പിടികൂടി .. 💉💉 പച്ചക്കറി വാങ്ങും മുന്നേ ഇതൊന്ന് കാണൂ ഭയാനകം,FALSE
നിപ്പ മൂന്നാം ഘട്ടവും വന്നപ്പോഴാണ് ടീച്ചറമ്മ സ്ഥാപിച്ച വൈറോളജി ലാബ് വെറും മിത്തായിരുന്നു എന്ന് പ്രബുദ്ധർക്ക് മനസ്സിലായത്..🤔,FALSE
ഏഷ്യാനെറ്റ് ന്യൂസ് ചാനലിലെ വാർത്താ അവതാരകനായ വിനു വി ജോണിന്‍റെ ട്വീറ്റ്,FALSE
വിമാനത്തില്‍ മുഖ്യമന്ത്രിക്കെതിരെ പ്രതിഷേധിച്ച സംഭവത്തിലെ മൂന്നാം പ്രതി ഏഷ്യാനെറ്റ് ന്യൂസ് റിപ്പോര്‍ട്ടറുടെ ഭാര്യ സഹോദരനാണെന്ന് മാതൃഭൂമി ന്യൂസ് വാര്‍ത്ത,FALSE
ചീഫ് സെക്രട്ടറിയുടെ ഗുജറാത്ത് സന്ദര്‍ശനം; ഏഷ്യാനെറ്റ് ന്യൂസ് ക്ഷമാപണം നടത്തിയെന്ന ന്യൂസ് കാര്‍ഡ്.,FALSE
ഫ്രഷ് മാൻഡ്രേക് എഫെക്റ്റ്,FALSE
"നമസ്തേ ആരുടെയെങ്കിലും അമ്മയോ സഹോദരിയോ അവരുടെ സ്വന്തം ഫോട്ടോയുടെ ഒരു ഡിപി വാട്‌സ്ആപ്പിൽ പോസ്റ്റ് ചെയ്തിട്ടുണ്ടെങ്കിൽ, അത് ഉടൻ മാറ്റാൻ അവരോട് ആവശ്യപ്പെടുക കാരണം നിങ്ങളുടെ വാട്ട്‌സ്ആപ്പ് നമ്പറും വിവരവുമുള്ള വാട്ട്‌സ്ആപ്പിൽ ഐസിസിൽ നിന്നും ചൈനയിൽ നിന്നുമുള്ള ഹാക്കർമാർ ഉണ്ട്. നിങ്ങളുട...",FALSE
മാതൃകയായി- കേരള പോലീസ്.......,MOSTLY FALSE
ശ്ശൊടാ_ദുരന്തൻ_ലോണ്ടേ_വീണ്ടും..! ഈ_വട്ടാവളിയനെ_പിടിച്ച്... പൊട്ടകിണറ്റിലിടാൻ_ഇവടാരുമില്ലേ..,FALSE
സകല വെടക് ആളുകളും നന്നാവുന്ന മാസമാണ് റമദാൻ ഇത് എന്ത് ജന്മമാണ്,FALSE
ശബരിമല പ്രക്ഷോഭത്തെ നേരിടുന്നതിനിടെ സമരക്കാരോട് ആക്രേശിക്കുന്ന മനോജ് എബ്രഹാം.,MOSTLY FALSE
ശബരിമലയിലെ വഴിയോര ഹോട്ടലില്‍ ഭക്ഷണം കഴിക്കാനെത്തിയ മ്ലാവ്.,MOSTLY FALSE
